rule_id,from,to,support,confidence,lift
179,mind,brain,0.005175388,0.692307692,13.52722558
614,"cancer,technology",medicine,0.002875216,0.714285714,13.5015528
649,"biodiversity,biosphere",environment,0.002875216,0.555555556,13.41820988
1789,"climate change,global issues,science",environment,0.002875216,0.555555556,13.41820988
1906,"brain,culture,science",psychology,0.003450259,0.545454545,13.35979513
598,"design,urban planning",cities,0.002300173,0.666666667,13.3256705
1107,"culture,sustainability",cities,0.002300173,0.666666667,13.3256705
1202,"architecture,environment",cities,0.002300173,0.666666667,13.3256705
2060,"art,arts,culture,design",cities,0.002300173,0.666666667,13.3256705
438,"entertainment,singer",music,0.002875216,0.714285714,13.21428571
752,"global issues,terrorism",war,0.004025302,0.5,13.17424242
1103,"business,sustainability",environment,0.003450259,0.545454545,13.17424242
1806,"culture,global issues,peace",war,0.003450259,0.5,13.17424242
1680,"business,choice,culture",economics,0.002875216,0.714285714,13.07518797
216,public health,health care,0.004600345,0.533333333,13.0629108
74,neurology,brain,0.003450259,0.666666667,13.02621723
36,obesity,health,0.004025302,0.875,13.00534188
1105,"global issues,sustainability",environment,0.004025302,0.538461538,13.00534188
141,singer,music,0.004025302,0.7,12.95
2,student,education,0.002875216,1,12.78676471
86,biomechanics,animals,0.002300173,0.5,12.78676471
242,parenting,children,0.006325474,0.578947368,12.74417055
354,"global issues,protests",politics,0.002300173,1,12.60144928
454,"Europe,global issues",politics,0.003450259,1,12.60144928
497,"corruption,democracy",politics,0.002300173,1,12.60144928
765,"democracy,government",politics,0.003450259,1,12.60144928
768,"democracy,global issues",politics,0.008050604,1,12.60144928
777,"culture,social media",social change,0.002300173,0.5,12.60144928
849,"government,war",politics,0.002300173,1,12.60144928
1050,"global issues,society",social change,0.002300173,0.5,12.60144928
1324,"biology,health care",medicine,0.002300173,0.666666667,12.60144928
1462,"design,health",medicine,0.004600345,0.666666667,12.60144928
1688,"democracy,global issues,government",politics,0.002300173,1,12.60144928
1690,"culture,democracy,global issues",politics,0.002875216,1,12.60144928
1881,"biology,health care,science",medicine,0.002300173,0.666666667,12.60144928
1926,"arts,culture,global issues",social change,0.002300173,0.5,12.60144928
1952,"biology,health,science",medicine,0.003450259,0.666666667,12.60144928
1369,"education,psychology",children,0.002300173,0.571428571,12.57866184
404,"microbiology,science",biology,0.002875216,0.714285714,12.54689755
1205,"architecture,creativity",cities,0.002875216,0.625,12.49281609
1959,"medicine,science,TEDx",health,0.002875216,0.833333333,12.38603989
1313,"entertainment,TED Fellows",music,0.002300173,0.666666667,12.33333333
170,bacteria,biology,0.004025302,0.7,12.2959596
425,"design,flight",invention,0.002300173,0.571428571,12.2680776
551,"business,industrial design",invention,0.002300173,0.571428571,12.2680776
23,behavioral economics,psychology,0.002300173,0.5,12.24647887
129,heart health,health care,0.002875216,0.5,12.24647887
530,"business,money",psychology,0.002300173,0.5,12.24647887
666,"medical research,technology",health care,0.002300173,0.5,12.24647887
1338,"storytelling,war",history,0.002300173,0.5,12.24647887
1886,"health,medicine,technology",health care,0.005175388,0.5,12.24647887
740,"neuroscience,science",brain,0.005750431,0.625,12.21207865
390,"culture,decision making",economics,0.002300173,0.666666667,12.20350877
633,"china,culture",economics,0.002300173,0.666666667,12.20350877
738,"global issues,statistics",economics,0.002300173,0.666666667,12.20350877
793,"Asia,politics",economics,0.002300173,0.666666667,12.20350877
1634,"Asia,china,global issues",economics,0.002300173,0.666666667,12.20350877
1703,"Asia,global issues,politics",economics,0.002300173,0.666666667,12.20350877
1102,"sustainability,TEDx",environment,0.002300173,0.5,12.07638889
1106,"sustainability,technology",environment,0.003450259,0.5,12.07638889
1183,"cities,green",environment,0.002300173,0.5,12.07638889
1793,"climate change,global issues,technology",environment,0.002300173,0.5,12.07638889
247,democracy,politics,0.012075906,0.954545455,12.02865613
1882,"health,health care,science",medicine,0.004025302,0.636363636,12.02865613
5,Vaccines,health,0.002300173,0.8,11.89059829
217,public health,health,0.006900518,0.8,11.89059829
435,"heart health,science",health,0.002300173,0.8,11.89059829
645,"global issues,public health",health,0.002300173,0.8,11.89059829
730,"Africa,statistics",health,0.002300173,0.8,11.89059829
905,"arts,book",art,0.002300173,0.8,11.89059829
1879,"arts,design,humor",art,0.002300173,0.8,11.89059829
1961,"medicine,technology,TEDx",health,0.002300173,0.8,11.89059829
638,"health care,public health",medicine,0.002875216,0.625,11.8138587
1641,"health,health care,public health",medicine,0.002875216,0.625,11.8138587
1960,"health,science,TEDx",medicine,0.002875216,0.625,11.8138587
240,neuroscience,brain,0.008625647,0.6,11.72359551
367,"brain,neurology",biology,0.002300173,0.666666667,11.71043771
509,"bacteria,science",biology,0.002300173,0.666666667,11.71043771
838,"evolution,genetics",biology,0.002300173,0.666666667,11.71043771
1137,"environment,life",biology,0.002300173,0.666666667,11.71043771
1270,"business,innovation",invention,0.003450259,0.545454545,11.71043771
1862,"arts,entertainment,performance",music,0.005750431,0.625,11.5625
726,"business,choice",economics,0.002875216,0.625,11.44078947
1838,"Africa,development,global issues",economics,0.002875216,0.625,11.44078947
72,Latin America,cities,0.002300173,0.571428571,11.42200328
870,"culture,transportation",cities,0.002300173,0.571428571,11.42200328
1853,"architecture,creativity,design",cities,0.002300173,0.571428571,11.42200328
1945,"business,design,global issues",cities,0.002300173,0.571428571,11.42200328
130,heart health,medicine,0.003450259,0.6,11.34130435
1337,"history,war",storytelling,0.002300173,0.571428571,11.29220779
795,"Asia,global issues",economics,0.004600345,0.615384615,11.26477733
371,"neurology,science",brain,0.002300173,0.571428571,11.16532905
1935,"arts,cities,design",art,0.003450259,0.75,11.1474359
769,"culture,democracy",politics,0.004025302,0.875,11.02626812
539,"design,toy",children,0.002300173,0.5,11.00632911
1464,"health,technology",medicine,0.010350776,0.580645161,10.97545582
1261,"happiness,science",brain,0.002875216,0.555555556,10.85518102
429,"health,heart health",medicine,0.002300173,0.571428571,10.80124224
189,industrial design,invention,0.003450259,0.5,10.7345679
541,"design,toy",invention,0.002300173,0.5,10.7345679
543,"technology,toy",invention,0.002300173,0.5,10.7345679
553,"design,industrial design",invention,0.002875216,0.5,10.7345679
815,"collaboration,open source",invention,0.002300173,0.5,10.7345679
1905,"culture,psychology,science",brain,0.003450259,0.545454545,10.6578141
1967,"health,science,technology",medicine,0.005175388,0.5625,10.63247283
644,"medicine,public health",health,0.002875216,0.714285714,10.61660562
2015,"arts,design,entertainment",art,0.005750431,0.714285714,10.61660562
394,"global issues,iraq",politics,0.002875216,0.833333333,10.50120773
117,Google,economics,0.002300173,0.571428571,10.46015038
626,"Asia,china",economics,0.002300173,0.571428571,10.46015038
1328,"health care,science",medicine,0.00920069,0.551724138,10.42878561
131,heart health,health,0.004025302,0.7,10.4042735
612,"cancer,science",medicine,0.003450259,0.545454545,10.31027668
668,"medical research,science",medicine,0.003450259,0.545454545,10.31027668
246,mental health,brain,0.006325474,0.523809524,10.23488497
1869,"children,computers,technology",education,0.002300173,0.8,10.22941176
1903,"Africa,business,global issues",economics,0.002875216,0.555555556,10.16959064
364,"conducting,culture",arts,0.002300173,1,10.11046512
501,"entertainment,race",arts,0.002300173,1,10.11046512
1563,"conducting,entertainment,music",arts,0.002875216,1,10.11046512
1566,"conducting,culture,music",arts,0.002300173,1,10.11046512
1573,"conducting,culture,entertainment",arts,0.002300173,1,10.11046512
1608,"culture,entertainment,race",arts,0.002300173,1,10.11046512
1768,"entertainment,music,poetry",arts,0.002300173,1,10.11046512
1914,"global issues,social change,storytelling",arts,0.002300173,1,10.11046512
1918,"culture,social change,storytelling",arts,0.002300173,1,10.11046512
1934,"art,cities,design",arts,0.003450259,1,10.11046512
1937,"art,cities,culture",arts,0.002875216,1,10.11046512
2040,"conducting,culture,entertainment,music",arts,0.002300173,1,10.11046512
2053,"culture,global issues,social change,storytelling",arts,0.002300173,1,10.11046512
2058,"art,cities,culture,design",arts,0.002300173,1,10.11046512
21,state building,politics,0.002300173,0.8,10.08115942
328,"global issues,state building",politics,0.002300173,0.8,10.08115942
463,"Egypt,global issues",politics,0.002300173,0.8,10.08115942
822,"global issues,leadership",politics,0.002300173,0.8,10.08115942
303,performance,music,0.017826337,0.543859649,10.06140351
52,birds,biology,0.002300173,0.571428571,10.03751804
373,"neurology,science",biology,0.002300173,0.571428571,10.03751804
1326,"health,health care",medicine,0.010350776,0.529411765,10.00703325
1415,"design,environment",cities,0.002875216,0.5,9.994252874
62,museums,art,0.003450259,0.666666667,9.908831909
193,AIDS,health,0.004600345,0.666666667,9.908831909
428,"heart health,medicine",health,0.002300173,0.666666667,9.908831909
565,"AIDS,global issues",health,0.003450259,0.666666667,9.908831909
991,"disease,medicine",health,0.003450259,0.666666667,9.908831909
1876,"arts,culture,photography",art,0.002300173,0.666666667,9.908831909
2059,"arts,cities,culture,design",art,0.002300173,0.666666667,9.908831909
851,"global issues,government",politics,0.006325474,0.785714286,9.901138716
573,"culture,literature",storytelling,0.002300173,0.5,9.880681818
235,cognitive science,brain,0.004600345,0.5,9.769662921
704,"cognitive science,science",brain,0.003450259,0.5,9.769662921
1249,"entertainment,performance",music,0.010925819,0.527777778,9.763888889
75,neurology,biology,0.002875216,0.555555556,9.758698092
1140,"life,science",biology,0.005750431,0.555555556,9.758698092
1330,"health care,technology",medicine,0.00920069,0.516129032,9.755960729
1247,"arts,performance",music,0.006325474,0.523809524,9.69047619
1425,"children,global issues",education,0.003450259,0.75,9.590073529
459,"illness,science",medicine,0.002300173,0.5,9.451086957
1457,"biology,health",medicine,0.003450259,0.5,9.451086957
1888,"design,health care,technology",medicine,0.002300173,0.5,9.451086957
1891,"health care,science,technology",medicine,0.004600345,0.5,9.451086957
559,"Africa,AIDS",health,0.002875216,0.625,9.289529915
1307,"arts,humor",art,0.002875216,0.625,9.289529915
1782,"disease,global issues,science",health,0.002875216,0.625,9.289529915
24,behavioral economics,economics,0.002300173,0.5,9.152631579
631,"china,global issues",economics,0.003450259,0.5,9.152631579
735,"health,statistics",economics,0.002300173,0.5,9.152631579
1435,"arts,cities",art,0.004600345,0.615384615,9.14661407
87,biomechanics,biology,0.002300173,0.5,8.782828283
93,biomimicry,biology,0.002300173,0.5,8.782828283
807,"insects,science",biology,0.003450259,0.5,8.782828283
1233,"animals,evolution",biology,0.002875216,0.5,8.782828283
1422,"children,science",biology,0.002875216,0.5,8.782828283
1964,"design,medicine,technology",health,0.004025302,0.583333333,8.67022792
2016,"art,culture,entertainment",arts,0.003450259,0.857142857,8.666112957
936,"philanthropy,technology",education,0.002300173,0.666666667,8.524509804
1282,"children,computers",education,0.002300173,0.666666667,8.524509804
352,"design,museums",art,0.002300173,0.571428571,8.493284493
401,"biology,microbiology",health,0.002300173,0.571428571,8.493284493
406,"microbiology,science",health,0.002300173,0.571428571,8.493284493
734,"economics,statistics",health,0.002300173,0.571428571,8.493284493
1461,"design,medicine",health,0.004600345,0.571428571,8.493284493
1777,"disease,medicine,science",health,0.002300173,0.571428571,8.493284493
2005,"arts,creativity,technology",art,0.002300173,0.571428571,8.493284493
2063,"biology,medicine,science,technology",health,0.002300173,0.571428571,8.493284493
355,"conducting,music",arts,0.002875216,0.833333333,8.425387597
362,"conducting,entertainment",arts,0.002875216,0.833333333,8.425387597
105,iraq,politics,0.003450259,0.666666667,8.400966184
852,"government,technology",politics,0.002300173,0.666666667,8.400966184
1725,"peace,violence,war",politics,0.002300173,0.666666667,8.400966184
1325,"health care,medicine",health,0.010350776,0.5625,8.360576923
1460,"medicine,TEDx",health,0.005175388,0.5625,8.360576923
1884,"health care,medicine,technology",health,0.005175388,0.5625,8.360576923
112,microbiology,health,0.002875216,0.555555556,8.257359924
1938,"arts,cities,culture",art,0.002875216,0.555555556,8.257359924
996,"disease,global issues",health,0.003450259,0.545454545,8.107226107
1951,"biology,medicine,science",health,0.003450259,0.545454545,8.107226107
875,"photography,TED Prize",arts,0.002300173,0.8,8.088372093
1294,"activism,photography",arts,0.002300173,0.8,8.088372093
1396,"social change,storytelling",arts,0.002300173,0.8,8.088372093
1434,"art,cities",arts,0.004600345,0.8,8.088372093
1578,"entertainment,guitar,music",arts,0.002300173,0.8,8.088372093
1766,"entertainment,performance,poetry",arts,0.002300173,0.8,8.088372093
1875,"art,culture,photography",arts,0.002300173,0.8,8.088372093
2001,"art,creativity,entertainment",arts,0.002300173,0.8,8.088372093
265,government,politics,0.00920069,0.64,8.064927536
1332,"global issues,health care",health,0.004025302,0.538461538,8.003287311
66,protests,politics,0.002875216,0.625,7.875905797
1054,"global issues,society",politics,0.002875216,0.625,7.875905797
1516,"art,entertainment",arts,0.012075906,0.75,7.582848837
150,Europe,politics,0.003450259,0.6,7.560869565
608,"agriculture,food",health,0.002300173,0.5,7.431623932
998,"disease,science",health,0.005750431,0.5,7.431623932
1266,"design,happiness",art,0.002875216,0.5,7.431623932
1520,"arts,technology",art,0.007475561,0.5,7.431623932
1893,"design,health care,technology",health,0.002300173,0.5,7.431623932
1954,"biology,medicine,technology",health,0.002300173,0.5,7.431623932
2018,"arts,entertainment,technology",art,0.002875216,0.5,7.431623932
2022,"arts,design,technology",art,0.005175388,0.5,7.431623932
418,"feminism,yesallwomen",education,0.002300173,0.571428571,7.306722689
1584,"feminism,women,yesallwomen",education,0.002300173,0.571428571,7.306722689
69,conducting,arts,0.002875216,0.714285714,7.221760797
964,"music,poetry",arts,0.002875216,0.714285714,7.221760797
1339,"history,war",politics,0.002300173,0.571428571,7.200828157
1360,"Africa,entertainment",politics,0.002300173,0.571428571,7.200828157
1682,"global issues,terrorism,war",politics,0.002300173,0.571428571,7.200828157
914,"math,technology",education,0.002875216,0.555555556,7.10375817
749,"terrorism,war",politics,0.002875216,0.555555556,7.000805153
1219,"communication,global issues",politics,0.004025302,0.538461538,6.785395764
1803,"global issues,peace,war",politics,0.004025302,0.538461538,6.785395764
317,"performance,wunderkind",entertainment,0.002300173,1,6.740310078
361,"arts,conducting",entertainment,0.002875216,1,6.740310078
366,"conducting,culture",entertainment,0.002300173,1,6.740310078
384,"arts,guitar",entertainment,0.002300173,1,6.740310078
385,"entertainment,guitar",arts,0.002300173,0.666666667,6.740310078
444,"performance,piano",entertainment,0.002300173,1,6.740310078
447,"music,piano",entertainment,0.004600345,1,6.740310078
449,"arts,piano",entertainment,0.002300173,1,6.740310078
500,"arts,race",entertainment,0.002300173,1,6.740310078
878,"culture,TED Prize",arts,0.002300173,0.666666667,6.740310078
960,"performance,poetry",arts,0.002300173,0.666666667,6.740310078
962,"humor,poetry",entertainment,0.002300173,1,6.740310078
963,"poetry,storytelling",entertainment,0.002875216,1,6.740310078
1073,"art,engineering",arts,0.002300173,0.666666667,6.740310078
1562,"arts,conducting,music",entertainment,0.002875216,1,6.740310078
1569,"conducting,culture,music",entertainment,0.002300173,1,6.740310078
1572,"arts,conducting,culture",entertainment,0.002300173,1,6.740310078
1577,"arts,guitar,music",entertainment,0.002300173,1,6.740310078
1588,"music,performance,piano",entertainment,0.002300173,1,6.740310078
1591,"arts,music,piano",entertainment,0.002300173,1,6.740310078
1607,"arts,culture,race",entertainment,0.002300173,1,6.740310078
1765,"arts,performance,poetry",entertainment,0.002300173,1,6.740310078
1833,"culture,film,global issues",arts,0.002300173,0.666666667,6.740310078
1864,"culture,entertainment,performance",arts,0.002300173,0.666666667,6.740310078
1878,"art,design,humor",arts,0.002300173,0.666666667,6.740310078
1977,"culture,global issues,storytelling",arts,0.003450259,0.666666667,6.740310078
1981,"arts,creativity,music",entertainment,0.002300173,1,6.740310078
1983,"culture,entertainment,music",arts,0.004600345,0.666666667,6.740310078
2004,"art,creativity,technology",arts,0.002300173,0.666666667,6.740310078
2014,"art,design,entertainment",arts,0.005750431,0.666666667,6.740310078
2019,"art,culture,design",arts,0.003450259,0.666666667,6.740310078
2039,"arts,conducting,culture,music",entertainment,0.002300173,1,6.740310078
671,"consumerism,TEDx",business,0.002300173,1,6.714285714
823,"technology,work",business,0.002300173,1,6.714285714
1173,"development,politics",business,0.002875216,1,6.714285714
1400,"economics,social change",business,0.004025302,1,6.714285714
1679,"choice,culture,economics",business,0.002875216,1,6.714285714
1847,"development,global issues,politics",business,0.002875216,1,6.714285714
1426,"children,culture",education,0.006325474,0.523809524,6.697829132
1342,"global issues,war",politics,0.012075906,0.512195122,6.454400848
152,theater,arts,0.004025302,0.636363636,6.433932347
545,"technology,toy",education,0.002300173,0.5,6.393382353
1424,"children,TEDx",education,0.004600345,0.5,6.393382353
1909,"collaboration,culture,global issues",education,0.002300173,0.5,6.393382353
82,performance art,arts,0.002875216,0.625,6.319040698
1243,"performance,storytelling",arts,0.002875216,0.625,6.319040698
2008,"creativity,culture,entertainment",arts,0.002875216,0.625,6.319040698
50,news,politics,0.002300173,0.5,6.300724638
1030,"peace,war",politics,0.004600345,0.5,6.300724638
1039,"community,global issues",politics,0.002875216,0.5,6.300724638
1702,"Asia,economics,global issues",politics,0.002300173,0.5,6.300724638
1860,"arts,music,performance",entertainment,0.005750431,0.909090909,6.127554616
148,piano,entertainment,0.005175388,0.9,6.06627907
1154,"film,technology",entertainment,0.005175388,0.9,6.06627907
1253,"culture,performance",arts,0.003450259,0.6,6.06627907
1484,"culture,music",arts,0.005175388,0.6,6.06627907
956,"arts,live music",entertainment,0.004600345,0.888888889,5.991386736
1982,"arts,culture,music",entertainment,0.004600345,0.888888889,5.991386736
1519,"art,culture",arts,0.007475561,0.590909091,5.974365751
1148,"creativity,film",entertainment,0.004025302,0.875,5.897771318
1151,"culture,film",arts,0.004025302,0.583333333,5.897771318
1761,"arts,live music,music",entertainment,0.004025302,0.875,5.897771318
70,conducting,entertainment,0.003450259,0.857142857,5.777408638
380,"guitar,music",arts,0.002300173,0.571428571,5.777408638
503,"culture,race",arts,0.002300173,0.571428571,5.777408638
904,"art,book",arts,0.002300173,0.571428571,5.777408638
1306,"humor,music",entertainment,0.003450259,0.857142857,5.777408638
1974,"culture,entertainment,storytelling",arts,0.004600345,0.571428571,5.777408638
1985,"design,music,technology",entertainment,0.003450259,0.857142857,5.777408638
17,finance,business,0.003450259,0.857142857,5.755102041
969,"entertainment,poetry",arts,0.005175388,0.5625,5.687136628
1483,"arts,music",entertainment,0.014951121,0.838709677,5.653163291
357,"conducting,music",entertainment,0.002875216,0.833333333,5.616925065
450,"illusion,magic",entertainment,0.002875216,0.833333333,5.616925065
957,"live music,technology",entertainment,0.002875216,0.833333333,5.616925065
961,"performance,poetry",entertainment,0.002875216,0.833333333,5.616925065
1302,"entertainment,photography",arts,0.002875216,0.555555556,5.616925065
1471,"art,storytelling",arts,0.002875216,0.555555556,5.616925065
1696,"design,gaming,technology",entertainment,0.002875216,0.833333333,5.616925065
2003,"art,creativity,design",arts,0.002875216,0.555555556,5.616925065
549,"culture,marketing",business,0.002875216,0.833333333,5.595238095
712,"development,investment",business,0.002875216,0.833333333,5.595238095
725,"choice,economics",business,0.002875216,0.833333333,5.595238095
930,"development,philanthropy",business,0.002875216,0.833333333,5.595238095
1079,"development,entrepreneur",business,0.002875216,0.833333333,5.595238095
1089,"culture,entrepreneur",business,0.002875216,0.833333333,5.595238095
1432,"cities,economics",business,0.002875216,0.833333333,5.595238095
1669,"development,global issues,investment",business,0.002875216,0.833333333,5.595238095
1741,"development,global issues,philanthropy",business,0.002875216,0.833333333,5.595238095
1824,"development,global issues,poverty",business,0.002875216,0.833333333,5.595238095
3,typography,design,0.003450259,1,5.555910543
4,One Laptop Per Child,design,0.002300173,1,5.555910543
374,"animals,biomechanics",design,0.002300173,1,5.555910543
424,"flight,invention",design,0.002300173,1,5.555910543
513,"play,toy",design,0.002300173,1,5.555910543
538,"children,toy",design,0.002300173,1,5.555910543
916,"animals,robots",design,0.002300173,1,5.555910543
1201,"architecture,collaboration",design,0.004025302,1,5.555910543
1208,"architecture,invention",design,0.002875216,1,5.555910543
1209,"architecture,biology",design,0.002300173,1,5.555910543
1216,"architecture,culture",design,0.005175388,1,5.555910543
1271,"art,innovation",design,0.002300173,1,5.555910543
1286,"art,computers",design,0.002875216,1,5.555910543
1575,"animals,biomechanics,technology",design,0.002300173,1,5.555910543
1720,"cities,culture,transportation",design,0.002300173,1,5.555910543
1736,"animals,robots,technology",design,0.002300173,1,5.555910543
1785,"demo,entertainment,technology",design,0.005750431,1,5.555910543
1855,"architecture,cities,culture",design,0.002300173,1,5.555910543
1857,"architecture,arts,culture",design,0.002300173,1,5.555910543
1932,"children,entertainment,technology",design,0.002300173,1,5.555910543
1005,"data,health",TEDx,0.002875216,0.833333333,5.531170483
9,wunderkind,entertainment,0.002300173,0.8,5.392248062
15,violin,entertainment,0.002300173,0.8,5.392248062
319,"music,violin",entertainment,0.002300173,0.8,5.392248062
441,"live music,piano",entertainment,0.002300173,0.8,5.392248062
966,"poetry,politics",entertainment,0.002300173,0.8,5.392248062
1190,"humor,media",entertainment,0.002300173,0.8,5.392248062
1251,"creativity,performance",entertainment,0.002300173,0.8,5.392248062
1300,"art,photography",arts,0.004600345,0.533333333,5.392248062
1312,"music,TED Fellows",entertainment,0.002300173,0.8,5.392248062
1487,"culture,music",entertainment,0.006900518,0.8,5.392248062
1756,"arts,live music,performance",entertainment,0.002300173,0.8,5.392248062
1763,"live music,music,technology",entertainment,0.002300173,0.8,5.392248062
1767,"arts,music,poetry",entertainment,0.002300173,0.8,5.392248062
1858,"creativity,music,performance",entertainment,0.002300173,0.8,5.392248062
2048,"arts,live music,music,performance",entertainment,0.002300173,0.8,5.392248062
386,"choice,decision making",business,0.002300173,0.8,5.371428571
529,"money,psychology",business,0.002300173,0.8,5.371428571
557,"industrial design,technology",business,0.002300173,0.8,5.371428571
566,"psychology,success",business,0.002300173,0.8,5.371428571
709,"investment,philanthropy",business,0.002300173,0.8,5.371428571
718,"culture,investment",business,0.002300173,0.8,5.371428571
764,"global issues,third world",business,0.002300173,0.8,5.371428571
1083,"Africa,entrepreneur",business,0.002300173,0.8,5.371428571
1191,"creativity,media",business,0.002300173,0.8,5.371428571
1666,"global issues,investment,philanthropy",business,0.002300173,0.8,5.371428571
1673,"culture,global issues,investment",business,0.002300173,0.8,5.371428571
1685,"development,global issues,third world",business,0.002300173,0.8,5.371428571
1746,"culture,global issues,philanthropy",business,0.002300173,0.8,5.371428571
1817,"development,entrepreneur,global issues",business,0.002300173,0.8,5.371428571
1821,"culture,global issues,sustainability",business,0.002300173,0.8,5.371428571
1849,"culture,development,global issues",business,0.002300173,0.8,5.371428571
1861,"entertainment,music,performance",arts,0.005750431,0.526315789,5.32129743
1486,"design,music",entertainment,0.004025302,0.777777778,5.242463394
1518,"art,design",arts,0.016101208,0.509090909,5.147145877
1252,"arts,performance",entertainment,0.00920069,0.761904762,5.135474345
99,guitar,arts,0.002300173,0.5,5.055232558
100,guitar,entertainment,0.003450259,0.75,5.055232558
445,"music,piano",arts,0.002300173,0.5,5.055232558
955,"creativity,live music",entertainment,0.003450259,0.75,5.055232558
1150,"film,global issues",arts,0.003450259,0.5,5.055232558
1303,"design,photography",arts,0.004025302,0.5,5.055232558
1474,"design,storytelling",arts,0.004025302,0.5,5.055232558
1479,"creativity,music",entertainment,0.005175388,0.75,5.055232558
1592,"entertainment,music,piano",arts,0.002300173,0.5,5.055232558
1770,"culture,entertainment,poetry",arts,0.002300173,0.5,5.055232558
2006,"creativity,design,entertainment",arts,0.002300173,0.5,5.055232558
2017,"art,entertainment,technology",arts,0.002875216,0.5,5.055232558
2021,"art,design,technology",arts,0.005175388,0.5,5.055232558
1212,"architecture,arts",design,0.005175388,0.9,5.000319489
952,"live music,music",entertainment,0.011500863,0.740740741,4.99282228
278,live music,entertainment,0.014376078,0.735294118,4.956110351
149,magic,entertainment,0.006325474,0.733333333,4.942894057
947,"live music,performance",entertainment,0.006325474,0.733333333,4.942894057
237,investment,business,0.006325474,0.733333333,4.923809524
717,"global issues,investment",business,0.004600345,0.727272727,4.883116883
1948,"cities,culture,global issues",business,0.004600345,0.727272727,4.883116883
1210,"architecture,creativity",design,0.004025302,0.875,4.861421725
1384,"cities,collaboration",design,0.004025302,0.875,4.861421725
1217,"architecture,technology",design,0.007475561,0.866666667,4.815122471
382,"guitar,music",entertainment,0.002875216,0.714285714,4.814507198
437,"music,singer",entertainment,0.002875216,0.714285714,4.814507198
1242,"humor,performance",entertainment,0.002875216,0.714285714,4.814507198
1752,"live music,music,performance",entertainment,0.005750431,0.714285714,4.814507198
1758,"creativity,live music,music",entertainment,0.002875216,0.714285714,4.814507198
2007,"arts,creativity,culture",entertainment,0.002875216,0.714285714,4.814507198
42,productivity,business,0.002875216,0.714285714,4.795918367
1912,"collaboration,culture,technology",business,0.002875216,0.714285714,4.795918367
2010,"arts,creativity,technology",design,0.003450259,0.857142857,4.762209037
33,natural disaster,TEDx,0.002875216,0.714285714,4.741003272
337,"disaster relief,natural disaster",TEDx,0.002875216,0.714285714,4.741003272
142,singer,entertainment,0.004025302,0.7,4.718217054
1013,"demo,entertainment",design,0.006325474,0.846153846,4.701155075
191,industrial design,design,0.005750431,0.833333333,4.629925453
552,"industrial design,invention",design,0.002875216,0.833333333,4.629925453
868,"cities,transportation",design,0.002875216,0.833333333,4.629925453
1075,"art,engineering",design,0.002875216,0.833333333,4.629925453
1203,"architecture,environment",design,0.002875216,0.833333333,4.629925453
1211,"architecture,art",design,0.002875216,0.833333333,4.629925453
1213,"architecture,TEDx",design,0.002875216,0.833333333,4.629925453
1265,"art,happiness",design,0.002875216,0.833333333,4.629925453
1283,"children,computers",design,0.002875216,0.833333333,4.629925453
1433,"cities,creativity",design,0.002875216,0.833333333,4.629925453
1695,"entertainment,gaming,technology",design,0.002875216,0.833333333,4.629925453
1856,"architecture,cities,technology",design,0.002875216,0.833333333,4.629925453
22,state building,global issues,0.002875216,1,4.600529101
327,"politics,state building",global issues,0.002300173,1,4.600529101
453,"Europe,politics",global issues,0.003450259,1,4.600529101
462,"Egypt,politics",global issues,0.002300173,1,4.600529101
499,"business,corruption",global issues,0.002300173,1,4.600529101
630,"china,economics",global issues,0.003450259,1,4.600529101
634,"china,politics",global issues,0.002875216,1,4.600529101
635,"business,china",global issues,0.003450259,1,4.600529101
710,"investment,philanthropy",global issues,0.002875216,1,4.600529101
711,"entrepreneur,investment",global issues,0.002300173,1,4.600529101
713,"development,investment",global issues,0.003450259,1,4.600529101
715,"investment,women",global issues,0.002300173,1,4.600529101
720,"culture,investment",global issues,0.002875216,1,4.600529101
755,"culture,terrorism",global issues,0.002300173,1,4.600529101
796,"Asia,politics",global issues,0.003450259,1,4.600529101
821,"leadership,politics",global issues,0.002300173,1,4.600529101
862,"alternative energy,sustainability",global issues,0.002300173,1,4.600529101
901,"culture,violence",global issues,0.002875216,1,4.600529101
929,"entrepreneur,philanthropy",global issues,0.002300173,1,4.600529101
931,"development,philanthropy",global issues,0.003450259,1,4.600529101
933,"Africa,philanthropy",global issues,0.003450259,1,4.600529101
934,"philanthropy,social change",global issues,0.002875216,1,4.600529101
937,"philanthropy,politics",global issues,0.002300173,1,4.600529101
1035,"peace,TEDx",global issues,0.002300173,1,4.600529101
1038,"community,politics",global issues,0.002875216,1,4.600529101
1053,"politics,society",global issues,0.002875216,1,4.600529101
1129,"activism,poverty",global issues,0.002875216,1,4.600529101
1132,"politics,poverty",global issues,0.002300173,1,4.600529101
1134,"business,poverty",global issues,0.005175388,1,4.600529101
1144,"Africa,film",global issues,0.002300173,1,4.600529101
1145,"film,social change",global issues,0.002300173,1,4.600529101
1165,"development,health care",global issues,0.002300173,1,4.600529101
1174,"development,politics",global issues,0.002875216,1,4.600529101
1218,"communication,politics",global issues,0.004025302,1,4.600529101
1275,"war,women",global issues,0.002300173,1,4.600529101
1633,"Asia,china,economics",global issues,0.002300173,1,4.600529101
1638,"china,culture,economics",global issues,0.002300173,1,4.600529101
1661,"development,investment,philanthropy",global issues,0.002300173,1,4.600529101
